tla	cop	egy_num	egy_lemma	demo_num	demo_lemma	english	german	tla_link	tla_link_d	MT
C6197	ϣϥⲱ	NA	NA	d5513	sh̭fe	[length measure]	[Längenmaß]	_	https://thesaurus-linguae-aegyptiae.de/lemma/d5513	1
C6199	ϣⲱϥⲧ	NA	NA	d5982	šft	[opposite]	sündigen, irren; fallen	_	https://thesaurus-linguae-aegyptiae.de/lemma/d5982	0
C6200	ϣⲟϥⲧ	NA	NA	d5986	šft	[opposite]	Armut, Unglück, Pech	_	https://thesaurus-linguae-aegyptiae.de/lemma/d5986	0
C6202	ϣⲁϥⲧⲉ	116800	ḫft.j	d4484	ḫft	enemy	Feind	https://thesaurus-linguae-aegyptiae.de/lemma/116800	https://thesaurus-linguae-aegyptiae.de/lemma/d4484	0
C6204	ϣⲱϥⲧ	154280	šfd	NA	NA	to grasp; to sieze	fassen, packen; (jmdn.) verhaften	https://thesaurus-linguae-aegyptiae.de/lemma/154280	_	0
C6205	ϣⲟϥϣϥ	116700	ḫfḫf	NA	NA	to cause to overflow	ergießen	https://thesaurus-linguae-aegyptiae.de/lemma/116700	_	0
C6215	ϣϩⲓϭ	156900	šḥq	d4910	ẖq(e)	dust cloud (Sem. loan word)	Staubwolke	https://thesaurus-linguae-aegyptiae.de/lemma/156900	https://thesaurus-linguae-aegyptiae.de/lemma/d4910	0
C6216	ϣⲁϫⲉ	150940	sḏd	d5785	sḏj	to recount; to talk	erzählen; sprechen	https://thesaurus-linguae-aegyptiae.de/lemma/150940	https://thesaurus-linguae-aegyptiae.de/lemma/d5785	0
C6225	ϣⲱϫⲉ	NA	NA	d5786	sḏj	[to pull, drag]	Kampf	_	https://thesaurus-linguae-aegyptiae.de/lemma/d5786	0
C6231	ϣϫⲉ	NA	NA	d5781	sḏ	[to break up]	Heuschrecke	_	https://thesaurus-linguae-aegyptiae.de/lemma/d5781	0
C6232	ϣϫⲉ	NA	NA	d6173	šk	Stubble(?)	Stoppel(?)	_	https://thesaurus-linguae-aegyptiae.de/lemma/d6173	1
C6235	ϣϫⲏⲛ	121920	ḫṯn	d4646	ḫḏn	[a vegetable (lettuce? garlic?) (Sem. loan word)]	Knoblauch	https://thesaurus-linguae-aegyptiae.de/lemma/121920	https://thesaurus-linguae-aegyptiae.de/lemma/d4646	0
C6236	ϣⲟϫⲛⲉ	854556	sṯni̯	d5794	sḏnj	exalt; crown; be distinguished; distinguish; desist (from)	erheben; krönen; hervorgehoben sein; sich unterscheiden; ablassen (von)	https://thesaurus-linguae-aegyptiae.de/lemma/854556	https://thesaurus-linguae-aegyptiae.de/lemma/d5794	1
C6241	ϣⲱϫⲡ	150440	sḏb	dm8081	sḏm	to make live; to restore (to life)	leben	https://thesaurus-linguae-aegyptiae.de/lemma/150440	https://thesaurus-linguae-aegyptiae.de/lemma/dm8081	0
C6246	ϣⲱⲱϭⲉ	854551	sqr	d6178	škꜥ	hit; smash; knock away; step on; present	schlagen; aufschlagen; wegschlagen; auftreten; darreichen	https://thesaurus-linguae-aegyptiae.de/lemma/854551	https://thesaurus-linguae-aegyptiae.de/lemma/d6178	1
C6250	ϣϭⲉ	147120	sgꜣ	NA	NA	hill (?); stronghold (?)	Hügel (?); Festung	https://thesaurus-linguae-aegyptiae.de/lemma/147120	_	0
C6252	ϣϭⲛⲏⲛ	157890	šgnn	dm7660	šgnn	to quarrel	kämpfen; streiten	https://thesaurus-linguae-aegyptiae.de/lemma/157890	https://thesaurus-linguae-aegyptiae.de/lemma/dm7660	0
C6254	ϣϭⲁⲡ	147160	sgb	d5687	sgp(e)	shrieking; shouting	Geschrei	https://thesaurus-linguae-aegyptiae.de/lemma/147160	https://thesaurus-linguae-aegyptiae.de/lemma/d5687	0
C6256	ϣϭⲟⲣ	NA	NA	d6181	škr	tax, levy	Steuer, Abgabe	_	https://thesaurus-linguae-aegyptiae.de/lemma/d6181	1
C6260	ϥⲓ	63460	fꜣi̯	d2197	fj	to lift; to carry	hochheben; tragen; (sich) erheben	https://thesaurus-linguae-aegyptiae.de/lemma/63460	https://thesaurus-linguae-aegyptiae.de/lemma/d2197	0
C6268	ϥⲟ	NA	NA	d2207	fꜥꜣ	[to carry]	Marschland	_	https://thesaurus-linguae-aegyptiae.de/lemma/d2207	0
C6269	ϥⲱ	852956	fꜥy	d2206	fꜥ(e)	Hair	Haare	https://thesaurus-linguae-aegyptiae.de/lemma/852956	https://thesaurus-linguae-aegyptiae.de/lemma/d2206	1
C6276	ϥⲛⲧ	63890	fnṯ	NA	NA	snake; worm; maggot	Wurm; Schlange; Made	https://thesaurus-linguae-aegyptiae.de/lemma/63890	_	0
C6277	ϥⲛⲧ	63890	fnṯ	NA	NA	snake; worm; maggot	Wurm; Schlange; Made	https://thesaurus-linguae-aegyptiae.de/lemma/63890	_	0
C6282	ϥⲱⲧⲉ	64280	fdi̯	d2218	ft(j)	to uproot (plants etc.)	ausreißen	https://thesaurus-linguae-aegyptiae.de/lemma/64280	https://thesaurus-linguae-aegyptiae.de/lemma/d2218	0
C6284	ϥⲱⲧⲉ	64260	fd.t	d2219	ftjꜣ.t	sweat	Schweiß	https://thesaurus-linguae-aegyptiae.de/lemma/64260	https://thesaurus-linguae-aegyptiae.de/lemma/d2219	0
C6285	ϥⲱⲧⲉ	64260	fd.t	d2219	ftjꜣ.t	sweat	Schweiß	https://thesaurus-linguae-aegyptiae.de/lemma/64260	https://thesaurus-linguae-aegyptiae.de/lemma/d2219	0
C6289	ϥⲧⲟⲟⲩ	850571	jfd.w	d479	ı ͗fṱ	four	vier	https://thesaurus-linguae-aegyptiae.de/lemma/850571	https://thesaurus-linguae-aegyptiae.de/lemma/d479	0
C6291	ϥⲱϭⲉ	64040	fqꜣ	d8475	fkj	to uproot; to eradicate	(Pflanzen) abreißen; (ein Volk) ausrotten	https://thesaurus-linguae-aegyptiae.de/lemma/64040	https://thesaurus-linguae-aegyptiae.de/lemma/d8475	0
C6295	ⳉⲟ	113230	ḫꜣ	NA	NA	road; path	Weg	https://thesaurus-linguae-aegyptiae.de/lemma/113230	_	0
C6299	ⳉⲓⲧ	121610	ḫt.w	d4622	ḫtꜣ.t	threshing floor	Tenne	https://thesaurus-linguae-aegyptiae.de/lemma/121610	https://thesaurus-linguae-aegyptiae.de/lemma/d4622	0
C6304	ϧⲁ	850795	ḫr	dm3108	h̭ꜣ	with	[Präposition]	https://thesaurus-linguae-aegyptiae.de/lemma/850795	https://thesaurus-linguae-aegyptiae.de/lemma/dm3108	0
C6310	ϧⲏⲓ	152750	šw	d5882	šw	sunlight; sun	Licht; Sonne	https://thesaurus-linguae-aegyptiae.de/lemma/152750	https://thesaurus-linguae-aegyptiae.de/lemma/d5882	0
C6317	ϧⲉⲛⲓ	123700	ẖnn	dm7667	ẖnjnj	to trouble; to decay (med.)	stören; faulen	https://thesaurus-linguae-aegyptiae.de/lemma/123700	https://thesaurus-linguae-aegyptiae.de/lemma/dm7667	0
C6318	ϧⲱⲣ	119610	ḫr	d4807	ẖr	to fall; to fell	fallen; fällen	https://thesaurus-linguae-aegyptiae.de/lemma/119610	https://thesaurus-linguae-aegyptiae.de/lemma/d4807	0
C6321	ϧⲣⲟϯ	854539	ẖrd	d4870	ẖrd(.ṱ)	child; young	Kind; Junges	https://thesaurus-linguae-aegyptiae.de/lemma/854539	https://thesaurus-linguae-aegyptiae.de/lemma/d4870	1
C6323	ϧⲱⲥ	124610	ẖz	dm7962	ẖsj	coward; vile person	Schwacher; Elender	https://thesaurus-linguae-aegyptiae.de/lemma/124610	https://thesaurus-linguae-aegyptiae.de/lemma/dm7962	0
C6326	ϧⲁϧ	120510	ḫḫ	d4903	ẖẖ(e.t)	neck; throat	Hals; Kehle	https://thesaurus-linguae-aegyptiae.de/lemma/120510	https://thesaurus-linguae-aegyptiae.de/lemma/d4903	0
C6327	ϧⲱϧ	114170	ḫꜣḫ	NA	NA	to come in haste; to be fast	schnell sein; schnell gehen	https://thesaurus-linguae-aegyptiae.de/lemma/114170	_	0
C6328	ϩⲁ-	850794	ẖr	d4797	ẖr	under	unter; infolge von	https://thesaurus-linguae-aegyptiae.de/lemma/850794	https://thesaurus-linguae-aegyptiae.de/lemma/d4797	0
C6333	ϩⲁ-	850795	ḫr	dm3108	h̭ꜣ	with	[Präposition]	https://thesaurus-linguae-aegyptiae.de/lemma/850795	https://thesaurus-linguae-aegyptiae.de/lemma/dm3108	0
C6336	ϩⲁ	NA	NA	d4733	ẖꜥj	[instrument, device)	Worfschaufel; Werkzeug	_	https://thesaurus-linguae-aegyptiae.de/lemma/d4733	0
C6337	ϩⲁ	113450	ḫꜣ.y	NA	NA	[ship's part]	[ein Schiffsteil]	https://thesaurus-linguae-aegyptiae.de/lemma/113450	_	0
C6338	ϩⲁⲉ	862789	ḫꜣꜥ	dm860	ẖꜥꜣ.t	End	Ende	https://thesaurus-linguae-aegyptiae.de/lemma/862789	https://thesaurus-linguae-aegyptiae.de/lemma/dm860	1
C6339	ϩⲁⲉ	862789	ḫꜣꜥ	d4731	ẖꜥꜣ	End	Ende	https://thesaurus-linguae-aegyptiae.de/lemma/862789	https://thesaurus-linguae-aegyptiae.de/lemma/d4731	1
C6340	ϩⲁⲉ	NA	NA	d4729	ẖꜥ(.t)	[to throw; to place]	Ende; letzter	_	https://thesaurus-linguae-aegyptiae.de/lemma/d4729	0
C6348	ϩⲁⲏ	NA	NA	d3939	ḥꜣe	[an animal]	[ein Tier]	_	https://thesaurus-linguae-aegyptiae.de/lemma/d3939	1
C6349	ϩⲁⲓ	97770	hj	d3734	hj	husband	Ehemann	https://thesaurus-linguae-aegyptiae.de/lemma/97770	https://thesaurus-linguae-aegyptiae.de/lemma/d3734	0
C6353	ϩⲁⲓⲟ	97760	hy	d3730	h(j)	[interjection]	[Interjektion]	https://thesaurus-linguae-aegyptiae.de/lemma/97760	https://thesaurus-linguae-aegyptiae.de/lemma/d3730	0
C6354	ϩⲉ	97350	hꜣi̯	d3732	hj	to descend; to fall; to strike	herabsteigen; fallen; zu Fall kommen	https://thesaurus-linguae-aegyptiae.de/lemma/97350	https://thesaurus-linguae-aegyptiae.de/lemma/d3732	0
C6360	ϩⲉ	122080	ẖ.t	d4686	ẖ.t	body; belly; womb	Leib; Bauch; Art; Weise	https://thesaurus-linguae-aegyptiae.de/lemma/122080	https://thesaurus-linguae-aegyptiae.de/lemma/d4686	0
C6369	ϩⲉ	100160	ḥꜣ	NA	NA	would that!	oh dass doch!; [Partikel (d. Wunsches)]	https://thesaurus-linguae-aegyptiae.de/lemma/100160	_	0
C6370	ϩⲉ	854528	ḥꜣ	d3928	ḥe	back; rear; outside; the back; back of the head	Rückseite; Hinterseite; Außenseite; das Hinten; Hinterkopf	https://thesaurus-linguae-aegyptiae.de/lemma/854528	https://thesaurus-linguae-aegyptiae.de/lemma/d3928	1
C6372	ϩⲏ	100310	ḥꜣ.t	dm1087	ḥꜣ.t	forepart; beginning; foremost; best	Vorderseite; Anfang; Bestes; Spitze	https://thesaurus-linguae-aegyptiae.de/lemma/100310	https://thesaurus-linguae-aegyptiae.de/lemma/dm1087	0
C6373	ϩⲏⲧ⸗	NA	NA	d3933	ḥꜣ(.t)	[start]	vor, entgegen, an der Spitze; in der Gegenwart (von); vor [zeitlich]	_	https://thesaurus-linguae-aegyptiae.de/lemma/d3933	0
C6375	ⲉⲑⲏ	NA	NA	dm1473	r-tꜣ-ḥꜣ.t	forward, forward; first	nach vorne, vorwärts; zuerst	_	https://thesaurus-linguae-aegyptiae.de/lemma/dm1473	1
C6381	ϩⲏ	122080	ẖ.t	d4683	ẖ(e.t)	body; belly; womb	Leib; Bauch; Art; Weise	https://thesaurus-linguae-aegyptiae.de/lemma/122080	https://thesaurus-linguae-aegyptiae.de/lemma/d4683	0
C6382	ⲛϩⲏⲧ⸗	857315	m-ẖ.t	d2903	n-ẖ.t-n	in	in	https://thesaurus-linguae-aegyptiae.de/lemma/857315	https://thesaurus-linguae-aegyptiae.de/lemma/d2903	1
C6383	ϩⲏ	122080	ẖ.t	d4683	ẖ(e.t)	body; belly; womb	Leib; Bauch; Art; Weise	https://thesaurus-linguae-aegyptiae.de/lemma/122080	https://thesaurus-linguae-aegyptiae.de/lemma/d4683	0
C6385	ϩⲏ	854526	hꜣw	d3723	hꜣ	proximity; environment; time; matter; possession	Nähe; Umgebung; Zeit; Angelegenheit; Besitz	https://thesaurus-linguae-aegyptiae.de/lemma/854526	https://thesaurus-linguae-aegyptiae.de/lemma/d3723	1
C6394	ϩⲓⲏ	107660	ḥr.t	NA	NA	Away	Weg	https://thesaurus-linguae-aegyptiae.de/lemma/107660	_	1
C6398	ϩⲟ	107510	ḥr	d4155	ḥr	face; sight	Gesicht; Ansicht; Aufmerksamkeit; Vorderseite	https://thesaurus-linguae-aegyptiae.de/lemma/107510	https://thesaurus-linguae-aegyptiae.de/lemma/d4155	0
C6406	ϫⲓ ϩⲣⲁ⸗	150330	sḏꜣ-ḥr	d5787	sḏjḥ	to amuse; to take recreation	sich vergnügen; (jmdn.) ergötzen	https://thesaurus-linguae-aegyptiae.de/lemma/150330	https://thesaurus-linguae-aegyptiae.de/lemma/d5787	0
C6409	ⲉϩⲣⲛ-	92210	r-ḥr	d3381	r-ḥr(-n)	on	auf; vor	https://thesaurus-linguae-aegyptiae.de/lemma/92210	https://thesaurus-linguae-aegyptiae.de/lemma/d3381	0
C6410	ⲛⲁϩⲣⲛ-	65170	m-ḥr	d2917	n-ı ͗.ı ͗r-ḥr	in view of; in the sight of	angesichts; vor	https://thesaurus-linguae-aegyptiae.de/lemma/65170	https://thesaurus-linguae-aegyptiae.de/lemma/d2917	0
C6411	ϩⲓϩⲣⲁ⸗	885728	ḥr-ḥr	d4188	ḥr-ḥr (n)	face; sight	im Angesicht von; vor	https://thesaurus-linguae-aegyptiae.de/lemma/885728	https://thesaurus-linguae-aegyptiae.de/lemma/d4188	0
C6413	ϩⲟⲓ	100770	ḥꜣy.t	NA	NA	sheet of shallow inundation water overlying the ground	Schlamm; bewässerte Stelle; Flutwasser	https://thesaurus-linguae-aegyptiae.de/lemma/100770	_	0
C6414	ϩⲟⲓ	100260	ḥꜣ.t	d3958	ḥjjt(.t)	worry	Kummer; Sorge	https://thesaurus-linguae-aegyptiae.de/lemma/100260	https://thesaurus-linguae-aegyptiae.de/lemma/d3958	0
C6416	ϩⲟⲓ	100680	ḥꜣy	NA	NA	to come	kommen; wehen	https://thesaurus-linguae-aegyptiae.de/lemma/100680	_	0
C6419	ϩⲱ	99790	ḥw.t	d3897	ḥ.t	(larger) house; estate (administrative unit); temple ("mansion")	größeres Haus; Gut; Tempel; Grab	https://thesaurus-linguae-aegyptiae.de/lemma/99790	https://thesaurus-linguae-aegyptiae.de/lemma/d3897	0
C6420	ϩⲱⲱ⸗	854529	ḥꜥ.w	d3971	ḥꜥ	body; flesh; self	Körper; Leib; Fleisch; Selbst	https://thesaurus-linguae-aegyptiae.de/lemma/854529	https://thesaurus-linguae-aegyptiae.de/lemma/d3971	1
C6421	ϩⲁⲁⲃ	103540	ḥbꜣ	NA	NA	[beer in a certain state (med.)]	[guter Zustand des Bieres]	https://thesaurus-linguae-aegyptiae.de/lemma/103540	_	0
C6422	ϩⲓⲉⲓⲃ	NA	NA	d3960	ḥjb	lamb	Lamm	_	https://thesaurus-linguae-aegyptiae.de/lemma/d3960	1
C6423	ϩⲓⲉⲓⲃ	NA	NA	d3960	ḥjb	lamb	Lamm	_	https://thesaurus-linguae-aegyptiae.de/lemma/d3960	1
C6424	ϩⲱⲃ	97580	hꜣb	d3781	hb	to send	aussenden	https://thesaurus-linguae-aegyptiae.de/lemma/97580	https://thesaurus-linguae-aegyptiae.de/lemma/d3781	0
C6435	ϩⲏⲃⲉ	851405	ḥb	d4021	ḥb(ꜣ)	grief; sorrow	Trauer; Kummer	https://thesaurus-linguae-aegyptiae.de/lemma/851405	https://thesaurus-linguae-aegyptiae.de/lemma/d4021	1
C6436	ϩⲏⲃⲉ	851405	ḥb	d4021	ḥb(ꜣ)	grief; sorrow	Trauer; Kummer	https://thesaurus-linguae-aegyptiae.de/lemma/851405	https://thesaurus-linguae-aegyptiae.de/lemma/d4021	1
C6439	ϩⲓⲃⲉ	98020	hbu̯	d3786	hb(e)	to tread; to traverse; to trample	eintreten; betreten; durchziehen	https://thesaurus-linguae-aegyptiae.de/lemma/98020	https://thesaurus-linguae-aegyptiae.de/lemma/d3786	0
C6442	ϩⲓⲃⲱⲓ	98120	hbj	d3783	hb	ibis	Ibis	https://thesaurus-linguae-aegyptiae.de/lemma/98120	https://thesaurus-linguae-aegyptiae.de/lemma/d3783	0
C6443	ϩⲃⲁ	851405	ḥb	d4021	ḥb(ꜣ)	grief; sorrow	Trauer; Kummer	https://thesaurus-linguae-aegyptiae.de/lemma/851405	https://thesaurus-linguae-aegyptiae.de/lemma/d4021	1
C6446	ϩⲃⲱ	103290	ḥꜣb	d4019	ḥb(ꜣ.t)	tent; kiosk	Zelt	https://thesaurus-linguae-aegyptiae.de/lemma/103290	https://thesaurus-linguae-aegyptiae.de/lemma/d4019	0
C6447	ϩⲃⲃⲉ	98010	hb	NA	NA	plow	Pflug	https://thesaurus-linguae-aegyptiae.de/lemma/98010	_	0
C6448	ϩⲱⲃⲕ	98220	hbq	NA	NA	to beat up; to triturate	zerstoßen; zerstampfen (im Mörser)	https://thesaurus-linguae-aegyptiae.de/lemma/98220	_	0
C6450	ϩⲃⲟⲩⲣ	NA	NA	d6771	gbjr	[left]	links	_	https://thesaurus-linguae-aegyptiae.de/lemma/d6771	0
C6451	ϩⲃⲟⲣⲃⲣ	103690	ḥbnbn	d3794	hbrbr(e)	to spring up (?)	herunter rutschen	https://thesaurus-linguae-aegyptiae.de/lemma/103690	https://thesaurus-linguae-aegyptiae.de/lemma/d3794	0
C6454	ϩⲁⲓⲃⲉⲥ	113540	ḫꜣyb.t	dm113	ẖjb(ꜣ).t	shadow	Schatten	https://thesaurus-linguae-aegyptiae.de/lemma/113540	https://thesaurus-linguae-aegyptiae.de/lemma/dm113	0
C6458	ϩⲏⲃⲥ	113860	ḫbs	d4754	ẖbs	(artificial) light (lamp; candle)	Lampe; Docht	https://thesaurus-linguae-aegyptiae.de/lemma/113860	https://thesaurus-linguae-aegyptiae.de/lemma/d4754	0
C6459	ϩⲱⲃⲥ	103740	ḥbs	d4029	ḥbs	to clothe; to cover	bekleiden; verhüllen	https://thesaurus-linguae-aegyptiae.de/lemma/103740	https://thesaurus-linguae-aegyptiae.de/lemma/d4029	0
C6462	ϩⲃⲟⲟⲥ	103750	ḥbs	d4031	ḥbs	garment; clothing	Kleid; Hülle; Tuch	https://thesaurus-linguae-aegyptiae.de/lemma/103750	https://thesaurus-linguae-aegyptiae.de/lemma/d4031	0
C6463	ϩⲃⲟⲟⲥ	103750	ḥbs	d4031	ḥbs	garment; clothing	Kleid; Hülle; Tuch	https://thesaurus-linguae-aegyptiae.de/lemma/103750	https://thesaurus-linguae-aegyptiae.de/lemma/d4031	0
C6464	ϩⲃⲥⲱ	103920	ḥbs.wt	d4033	ḥbs.t	cloth	Stück Stoff; Decke; Umhüllung	https://thesaurus-linguae-aegyptiae.de/lemma/103920	https://thesaurus-linguae-aegyptiae.de/lemma/d4033	0
C6468	ϩⲁⲕ	110610	Ḥqrr	NA	NA	[ferryman in the heavens]	[Fährmann am Himmel]	https://thesaurus-linguae-aegyptiae.de/lemma/110610	_	0
C6469	ϩⲁⲕ	122810	ẖꜥq	d4739	ẖꜥq	barber	Barbier	https://thesaurus-linguae-aegyptiae.de/lemma/122810	https://thesaurus-linguae-aegyptiae.de/lemma/d4739	0
C6471	ϩⲓⲕ	110660	ḥkꜣ.w	d3963	ḥjq	magic; magical power	Zauber; Zauberkraft	https://thesaurus-linguae-aegyptiae.de/lemma/110660	https://thesaurus-linguae-aegyptiae.de/lemma/d3963	0
C6474	ϩⲱⲱⲕ	124730	ẖkr	d4909	ẖq	to adorn; to be adorned	geschmückt sein	https://thesaurus-linguae-aegyptiae.de/lemma/124730	https://thesaurus-linguae-aegyptiae.de/lemma/d4909	0
C6478	ϩⲁⲕⲓ	NA	NA	d4289	ḥq	[Weapon]	[Waffe]	_	https://thesaurus-linguae-aegyptiae.de/lemma/d4289	1
C6479	ϩⲁⲕⲟ	110700	ḥkꜣ.w	NA	NA	magician	Zauberer	https://thesaurus-linguae-aegyptiae.de/lemma/110700	_	0
C6481	ϩⲏⲕⲉ	110440	ḥqꜣ.t	NA	NA	bushel (a corn measure, 10 hin)	Scheffel (Hohlmaß, 10 Hin)	https://thesaurus-linguae-aegyptiae.de/lemma/110440	_	0
C6482	ϩⲱⲕⲉ	122800	ẖꜥq	d4738	ẖꜥq(e)	to shave	rasieren	https://thesaurus-linguae-aegyptiae.de/lemma/122800	https://thesaurus-linguae-aegyptiae.de/lemma/d4738	0
C6484	ϩⲁⲕⲉ	122810	ẖꜥq	d4739	ẖꜥq	barber	Barbier	https://thesaurus-linguae-aegyptiae.de/lemma/122810	https://thesaurus-linguae-aegyptiae.de/lemma/d4739	0
C6486	ϩⲕⲟ	110540	ḥqr	d4301	ḥqr	to be hungry; to fast (med.)	hungern; fasten	https://thesaurus-linguae-aegyptiae.de/lemma/110540	https://thesaurus-linguae-aegyptiae.de/lemma/d4301	0
C6489	ϩⲏⲕⲉ	110550	ḥqr	NA	NA	hungry man	Hungriger	https://thesaurus-linguae-aegyptiae.de/lemma/110550	_	0
C6498	ϩⲁⲗ	106860	ḥnr	d4252	ḥll(e)	to squint (?) (Sem. loan word)	verdunkeln; eintrüben	https://thesaurus-linguae-aegyptiae.de/lemma/106860	https://thesaurus-linguae-aegyptiae.de/lemma/d4252	0
C6503	ϩⲁⲗ	119850	ḫr.j	d4872	ẖl	Syrian	Syrer	https://thesaurus-linguae-aegyptiae.de/lemma/119850	https://thesaurus-linguae-aegyptiae.de/lemma/d4872	0
C6504	ϩⲁⲗ	119850	ḫr.j	d4872	ẖl	Syrian	Syrer	https://thesaurus-linguae-aegyptiae.de/lemma/119850	https://thesaurus-linguae-aegyptiae.de/lemma/d4872	0
C6506	ϩⲙϩⲁⲗ	NA	NA	d4506	ḫm-ẖl	boy, young person; child; [of the son]	Knabe, junger Mensch; Kind; [vom Sohn]	_	https://thesaurus-linguae-aegyptiae.de/lemma/d4506	1
C6507	ϩⲙϩⲁⲗ	NA	NA	d4506	ḫm-ẖl	boy, young person; child; [of the son]	Knabe, junger Mensch; Kind; [vom Sohn]	_	https://thesaurus-linguae-aegyptiae.de/lemma/d4506	1
C6516	ϩⲁⲗⲁⲓ	108340	ḥri̯	d4243	ḥl	to be far (from); to remove (oneself)	(sich) fernhalten; entfernen	https://thesaurus-linguae-aegyptiae.de/lemma/108340	https://thesaurus-linguae-aegyptiae.de/lemma/d4243	0
C6518	ϩⲱⲗ	118410	ḫnr	NA	NA	to be hoarse (Sem. loan word)	heiser sein	https://thesaurus-linguae-aegyptiae.de/lemma/118410	_	0
C6519	ϩⲱⲗ	108340	ḥri̯	d4243	ḥl	to be far (from); to remove (oneself)	(sich) fernhalten; entfernen	https://thesaurus-linguae-aegyptiae.de/lemma/108340	https://thesaurus-linguae-aegyptiae.de/lemma/d4243	0
C6525	ϩⲉⲗⲓ	108390	ḥr.yt	NA	NA	fear; dread	Schrecken	https://thesaurus-linguae-aegyptiae.de/lemma/108390	_	0
C6526	ϩⲏⲗⲉ	106340	ḥnw.t	d4131	ḥnw	[a jug (for beer, for wine)]	[ein Gefäß (für Bier und Wein)]	https://thesaurus-linguae-aegyptiae.de/lemma/106340	https://thesaurus-linguae-aegyptiae.de/lemma/d4131	0
C6532	ϩⲱⲱⲗⲉ	113560	ḫꜣꜥ	d4386	ḫꜣꜥ	to throw; to abandon; to dispatch	werfen; legen; verlassen; ausscheiden	https://thesaurus-linguae-aegyptiae.de/lemma/113560	https://thesaurus-linguae-aegyptiae.de/lemma/d4386	0
C6533	ϩⲱⲱⲗⲉ	101010	ḥꜣꜥꜥ	NA	NA	to touch (of a boat on land)	[Verb (von der Schifffahrt)]	https://thesaurus-linguae-aegyptiae.de/lemma/101010	_	0
C6534	ϩⲗⲓ	107760	ḥr.w	d4156	ḥr	people	Menschen ("Gesichter")	https://thesaurus-linguae-aegyptiae.de/lemma/107760	https://thesaurus-linguae-aegyptiae.de/lemma/d4156	0
C6535	ϩⲗⲓ	107760	ḥr.w	d4156	ḥr	people	Menschen ("Gesichter")	https://thesaurus-linguae-aegyptiae.de/lemma/107760	https://thesaurus-linguae-aegyptiae.de/lemma/d4156	0
C6537	ϩⲁⲗⲃϣⲉ	94010	rbš	d3662	lbš	cuirass (of leather) (Sem. loan word)	Panzer (aus Leder)	https://thesaurus-linguae-aegyptiae.de/lemma/94010	https://thesaurus-linguae-aegyptiae.de/lemma/d3662	0
C6538	ϩⲁⲗⲁⲕ	NA	NA	d3861	hlq	ring	Ring	_	https://thesaurus-linguae-aegyptiae.de/lemma/d3861	1
C6539	ϩⲱⲗⲕ	NA	NA	d3865	hlk	[to weave, plait; to present, offer]	umgürten	_	https://thesaurus-linguae-aegyptiae.de/lemma/d3865	0
C6545	ϩⲗⲟⲗ	854746	ḥnr	d4252	ḥll(e)	clouding; darkening	Eintrübung; Verdunklung	https://thesaurus-linguae-aegyptiae.de/lemma/854746	https://thesaurus-linguae-aegyptiae.de/lemma/d4252	1
C6547	ϩⲁⲗⲓⲗ	109120	ḥrr.t	NA	NA	(small creeping and/or crawling) creatures (generic term); worm (med.)	Gewürm	https://thesaurus-linguae-aegyptiae.de/lemma/109120	_	0
C6548	ϩⲗⲟⲉⲓⲗⲉ	NA	NA	d4247	ḥlꜥlꜥ	[to be distant]	treiben (auf dem Wasser)	_	https://thesaurus-linguae-aegyptiae.de/lemma/d4247	0
C6550	ϩⲗⲟⲟⲗⲉ	NA	NA	d3855	hlꜥlꜥ	[to rejoice]	einlullen (vgl. hll "ein Kind tragen")	_	https://thesaurus-linguae-aegyptiae.de/lemma/d3855	0
C6551	ϩⲗⲗⲟ	NA	NA	d4878	ẖl-ꜥꜣ	old man, elder; old	Greis, Ältester; alt	_	https://thesaurus-linguae-aegyptiae.de/lemma/d4878	1
C6560	ϩⲗⲱⲙ	NA	NA	d3764	hꜥlꜥmꜥtꜥ(.t)	[a parasite, synonymous with sjb]	[ein Parasit, gleichbedeutend mit sjb]	_	https://thesaurus-linguae-aegyptiae.de/lemma/d3764	1
C6565	ϩⲗⲟⲙⲗⲙ	106760	ḥnmnm	NA	NA	to creep	schleichen	https://thesaurus-linguae-aegyptiae.de/lemma/106760	_	0
C6568	ϩⲗⲟⲡ	NA	NA	d4862	ẖrp	None	?	_	https://thesaurus-linguae-aegyptiae.de/lemma/d4862	1
C6569	ϩⲗⲡⲉ	122880	ẖpꜣ	d4895	ẖlpj	navel	Nabel; Nabelschnur	https://thesaurus-linguae-aegyptiae.de/lemma/122880	https://thesaurus-linguae-aegyptiae.de/lemma/d4895	0
C6576	ϩⲁⲗⲏⲧ	NA	NA	d3763	hꜥleṱ	[to be distant]	Vogel	_	https://thesaurus-linguae-aegyptiae.de/lemma/d3763	0
C6582	ϩⲟⲗϩⲗ	123810	ẖnẖn	d4898	ẖlẖl	to approach	herantreten (an)	https://thesaurus-linguae-aegyptiae.de/lemma/123810	https://thesaurus-linguae-aegyptiae.de/lemma/d4898	0
C6590	ϩⲱⲗϭ	NA	NA	d4258	ḥlg	[to weave, plait; to present, offer]	umarmen	_	https://thesaurus-linguae-aegyptiae.de/lemma/d4258	0
C6591	ϩⲗⲟϭ	101610	ḥꜣg	d4257	ḥlk	to be glad	froh sein	https://thesaurus-linguae-aegyptiae.de/lemma/101610	https://thesaurus-linguae-aegyptiae.de/lemma/d4257	0
